catalog,schema,table_name,table_type,format,created_at,last_modified,owner,comment
dev,bronze_ims,categoryhelptextref,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:57.040,2026-06-02 22:35:03.939,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checklistcontent,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:58.549,2026-06-02 22:35:04.365,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checklistcontentdetails,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:58.628,2026-06-02 22:35:04.475,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checklistdefinition,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:59.539,2026-06-02 22:35:04.589,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checklistdefinitionsubtype,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:59.431,2026-06-02 22:35:04.765,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checklistdefinitionversioncontrol,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:59.325,2026-06-02 22:35:04.865,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checklistitem,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:59.629,2026-06-02 22:35:04.906,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checklistitemdocument,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:00.403,2026-06-02 22:35:05.037,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checklistitemgroup,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:00.178,2026-06-02 22:35:05.098,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checklistmovement,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:02.434,2026-06-02 22:35:05.146,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checkpackages,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:57.390,2026-06-02 22:35:04.032,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checkrequest,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:57.712,2026-06-02 22:35:04.081,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checkrequestautomation,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:59.915,2026-06-02 22:35:04.265,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checkrequestcompanyrecipient,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:57.942,2026-06-02 22:35:04.279,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,checkrequestdefaultsetup,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:01.114,2026-06-02 22:35:04.317,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,classification,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:01.478,2026-06-02 22:35:05.300,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,cleanuparchive,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:00.741,2026-06-02 22:35:05.301,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,clientcase,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:00.894,2026-06-02 22:35:05.435,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,clientnetworkpartnerref,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:01.792,2026-06-02 22:35:05.434,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,company,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:01.900,2026-06-02 22:35:05.561,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyaddress,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:06.257,2026-06-02 22:35:05.659,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companybillingaddress,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:02.100,2026-06-02 22:35:05.669,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companybillingfields,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:02.195,2026-06-02 22:35:05.761,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companybusinessunit,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:03.165,2026-06-02 22:35:05.802,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyconstraint,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:03.036,2026-06-02 22:35:05.914,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companycontactroledetail,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:04.956,2026-06-02 22:35:05.951,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companycontacts,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:05.243,2026-06-02 22:35:06.089,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyentity,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:04.214,2026-06-02 22:35:06.110,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyimmigrationprovider,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:03.380,2026-06-02 22:35:06.195,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyjobcatalog,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:04.558,2026-06-02 22:35:06.282,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyjobcatalogcountryfield,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:04.849,2026-06-02 22:35:06.386,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyjobcatalogcountryfieldref,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:04.112,2026-06-02 22:35:06.481,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyjobcatalogsalaryfield,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:05.048,2026-06-02 22:35:06.551,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyjobs,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:04.750,2026-06-02 22:35:06.619,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyprimarycontacts,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:33.751,2026-06-02 22:35:06.747,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyprofileconfiguration,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:12.901,2026-06-02 22:35:06.803,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companyprofileref,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:06.165,2026-06-02 22:35:06.833,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companysetting,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:05.493,2026-06-02 22:35:06.967,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companystaffref,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:08.410,2026-06-02 22:35:06.943,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companystaffrelationshiptypesref,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:10.913,2026-06-02 22:35:07.063,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,companytenantmapping,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:08.662,2026-06-02 22:35:07.117,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,contactaddress,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:18.389,2026-06-02 22:35:07.167,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,contactemail,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:07.187,2026-06-02 22:35:07.290,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,contactphone,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:07.301,2026-06-02 22:35:07.348,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,contactref,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:06.946,2026-06-02 22:35:07.642,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,country,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:07.410,2026-06-02 22:35:07.754,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,countrycasetypes,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:07.502,2026-06-02 22:35:07.815,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,countrystaffref,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:07.896,2026-06-02 22:35:07.887,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,countrystate,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:08.108,2026-06-02 22:35:07.970,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,customfieldattribute,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:09.880,2026-06-02 22:35:08.021,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,customfielddata,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:08.985,2026-06-02 22:35:08.103,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,customfielddisplaylocation,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:08.538,2026-06-02 22:35:08.139,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,customfieldentity,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:08.769,2026-06-02 22:35:08.279,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,customfieldoption,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:09.189,2026-06-02 22:35:08.318,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,datacompletenessfield,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:09.418,2026-06-02 22:35:08.408,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,dependents,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:09.599,2026-06-02 22:35:08.485,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,destinationimmigrationprovider,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:10.271,2026-06-02 22:35:08.626,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,docpassportref,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:12.175,2026-06-02 22:35:08.644,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,documentcases,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:10.145,2026-06-02 22:35:08.739,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,documentclassification,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:15.544,2026-06-02 22:35:08.791,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,documentdatachange,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:12.591,2026-06-02 22:35:08.871,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,documentfileclassification,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:12.798,2026-06-02 22:35:08.982,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,documentfiles,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:11.035,2026-06-02 22:35:09.115,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,documentreplicationstatus,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:36.647,2026-06-02 22:35:09.203,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,documentrequeststate,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:11.983,2026-06-02 22:35:09.262,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,documents,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:12.510,2026-06-02 22:35:09.594,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,documenttype,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:12.311,2026-06-02 22:35:09.291,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,documenttypevisibility,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:15.114,2026-06-02 22:35:09.442,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,documentvisibility,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:12.407,2026-06-02 22:35:09.639,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,educationhistory,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:13.404,2026-06-02 22:35:09.662,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,entityaddress,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:18.873,2026-06-02 22:35:10.010,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,event_log_280fda43_3710_4773_aee8_44af491f8d24,MANAGED,DELTA,2026-05-21 00:11:16.483,2026-06-03 00:45:39.397,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,feeitems,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:13.026,2026-06-02 22:35:10.241,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,feeschedule,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:14.570,2026-06-02 22:35:10.178,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,feeschedulesubtype,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:14.898,2026-06-02 22:35:10.222,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,formercasecontacts,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:14.054,2026-06-02 22:35:10.488,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,gatasktimeline,MANAGED,DELTA,2026-08-07 18:11:22.710,2026-08-07 18:11:23.307,sarogers@bal.com,
dev,bronze_ims,hcap,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:15.203,2026-06-02 22:35:10.415,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,hrnote,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:14.341,2026-06-02 22:35:10.513,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,immigrationdocdetail,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:17.005,2026-06-02 22:35:10.635,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,immigrationdocdetaildocumentsref,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:15.922,2026-06-02 22:35:10.763,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,immigrationdocdraft,MANAGED,DELTA,2026-08-03 16:34:27.403,2026-08-03 16:34:28.097,ddcruz@bal.com,
dev,bronze_ims,immigrationdocdraftuserdismiss,MANAGED,DELTA,2026-08-03 16:34:37.682,2026-08-03 16:34:38.228,ddcruz@bal.com,
dev,bronze_ims,immigrationdoctype,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:17.397,2026-06-02 22:35:10.947,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,immigrationprovideraddress,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:16.598,2026-06-02 22:35:11.059,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,immigrationproviderfirm,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:15.807,2026-06-02 22:35:11.074,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,immigrationproviderofficelocation,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:24.379,2026-06-02 22:35:11.096,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,immigrationstatus,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:16.230,2026-06-02 22:35:11.199,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,imsreportsaccess,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:16.469,2026-06-02 22:35:10.538,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,industryassignment,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:16.701,2026-06-02 22:35:11.233,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,instanceconfig,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:16.802,2026-06-02 22:35:11.352,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,"Kafka CDC events (AvroConverter), parsed and flattened"
dev,bronze_ims,kafka_earliest_addressinfo,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:51.609,2026-06-02 22:35:00.748,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,kafka_earliest_answerlist,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:51.969,2026-06-02 22:35:00.696,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,kafka_earliest_aosdependent,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:53.693,2026-06-02 22:35:00.921,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,kafka_earliest_apichange,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:52.634,2026-06-02 22:35:00.723,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,kafka_earliest_apiclient,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:51.041,2026-06-02 22:35:00.919,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,kafka_earliest_applicationauditinfo,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:15:10.441,2026-06-02 22:35:00.776,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,kafka_earliest_applicationlicense,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:50.945,2026-06-02 22:35:00.728,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,kafka_earliest_automationstatus,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:50.333,2026-06-02 22:35:00.796,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,kafka_earliest_balofficelocation,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:50.486,2026-06-02 22:35:01.221,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,kafka_earliest_balteam,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:51.515,2026-06-02 22:35:01.310,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,kafka_earliest_beneficiary,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:51.701,2026-06-02 22:35:01.470,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
dev,bronze_ims,kafka_earliest_beneficiarynote,STREAMING_TABLE,UNKNOWN_DATA_SOURCE_FORMAT,2026-05-21 00:14:52.188,2026-06-02 22:35:01.554,e8c7099f-bfb8-4950-bd6a-6810ec5c9aaf,
